Time,Region,Good,value
2088,CAZ,Plastic Waste,0.0257337324172005
2088,CHA,Plastic Waste,0.0409742115855552
2088,IND,Plastic Waste,0.0133862742699558
2088,JPN,Plastic Waste,0.00118805248962003
2088,USA,Plastic Waste,0.0529846062972336
2089,LAM,Plastic Waste,0.0357143416575803
2089,OAS,Plastic Waste,0.168890568589134
2089,SSA,Plastic Waste,0.0059633314284811
2089,EUR,Plastic Waste,0.521521436280415
2089,NEU,Plastic Waste,0.117638983842743
2089,MEA,Plastic Waste,0.00632944469119393
2089,REF,Plastic Waste,0.00967501645088863
2089,CAZ,Plastic Waste,0.0257337324172005
2089,CHA,Plastic Waste,0.0409742115855552
2089,IND,Plastic Waste,0.0133862742699558
2089,JPN,Plastic Waste,0.00118805248962003
2089,USA,Plastic Waste,0.0529846062972336
2090,LAM,Plastic Waste,0.0357143416575803
2090,OAS,Plastic Waste,0.168890568589134
2090,SSA,Plastic Waste,0.0059633314284811
2090,EUR,Plastic Waste,0.521521436280415
2090,NEU,Plastic Waste,0.117638983842743
2090,MEA,Plastic Waste,0.00632944469119393
2090,REF,Plastic Waste,0.00967501645088863
2090,CAZ,Plastic Waste,0.0257337324172005
2090,CHA,Plastic Waste,0.0409742115855552
2090,IND,Plastic Waste,0.0133862742699558
2090,JPN,Plastic Waste,0.00118805248962003
2090,USA,Plastic Waste,0.0529846062972336
2091,LAM,Plastic Waste,0.0357143416575803
2091,OAS,Plastic Waste,0.168890568589134
2091,SSA,Plastic Waste,0.0059633314284811
2091,EUR,Plastic Waste,0.521521436280415
2091,NEU,Plastic Waste,0.117638983842743
2091,MEA,Plastic Waste,0.00632944469119393
2091,REF,Plastic Waste,0.00967501645088863
2091,CAZ,Plastic Waste,0.0257337324172005
2091,CHA,Plastic Waste,0.0409742115855552
2091,IND,Plastic Waste,0.0133862742699558
2091,JPN,Plastic Waste,0.00118805248962003
2091,USA,Plastic Waste,0.0529846062972336
2092,LAM,Plastic Waste,0.0357143416575803
2092,OAS,Plastic Waste,0.168890568589134
2092,SSA,Plastic Waste,0.0059633314284811
2092,EUR,Plastic Waste,0.521521436280415
2092,NEU,Plastic Waste,0.117638983842743
2092,MEA,Plastic Waste,0.00632944469119393
2092,REF,Plastic Waste,0.00967501645088863
2092,CAZ,Plastic Waste,0.0257337324172005
2092,CHA,Plastic Waste,0.0409742115855552
2092,IND,Plastic Waste,0.0133862742699558
2092,JPN,Plastic Waste,0.00118805248962003
2092,USA,Plastic Waste,0.0529846062972336
2093,LAM,Plastic Waste,0.0357143416575803
2093,OAS,Plastic Waste,0.168890568589134
2093,SSA,Plastic Waste,0.0059633314284811
2093,EUR,Plastic Waste,0.521521436280415
2093,NEU,Plastic Waste,0.117638983842743
2093,MEA,Plastic Waste,0.00632944469119393
2093,REF,Plastic Waste,0.00967501645088863
2093,CAZ,Plastic Waste,0.0257337324172005
2093,CHA,Plastic Waste,0.0409742115855552
2093,IND,Plastic Waste,0.0133862742699558
2093,JPN,Plastic Waste,0.00118805248962003
2093,USA,Plastic Waste,0.0529846062972336
2094,LAM,Plastic Waste,0.0357143416575803
2094,OAS,Plastic Waste,0.168890568589134
2094,SSA,Plastic Waste,0.0059633314284811
2094,EUR,Plastic Waste,0.521521436280415
2094,NEU,Plastic Waste,0.117638983842743
2094,MEA,Plastic Waste,0.00632944469119393
2094,REF,Plastic Waste,0.00967501645088863
2094,CAZ,Plastic Waste,0.0257337324172005
2094,CHA,Plastic Waste,0.0409742115855552
2094,IND,Plastic Waste,0.0133862742699558
2094,JPN,Plastic Waste,0.00118805248962003
2094,USA,Plastic Waste,0.0529846062972336
2095,LAM,Plastic Waste,0.0357143416575803
2095,OAS,Plastic Waste,0.168890568589134
2095,SSA,Plastic Waste,0.0059633314284811
2095,EUR,Plastic Waste,0.521521436280415
2095,NEU,Plastic Waste,0.117638983842743
2095,MEA,Plastic Waste,0.00632944469119393
2095,REF,Plastic Waste,0.00967501645088863
2095,CAZ,Plastic Waste,0.0257337324172005
2095,CHA,Plastic Waste,0.0409742115855552
2095,IND,Plastic Waste,0.0133862742699558
2095,JPN,Plastic Waste,0.00118805248962003
2095,USA,Plastic Waste,0.0529846062972336
2096,LAM,Plastic Waste,0.0357143416575803
2096,OAS,Plastic Waste,0.168890568589134
2096,SSA,Plastic Waste,0.0059633314284811
2096,EUR,Plastic Waste,0.521521436280415
2096,NEU,Plastic Waste,0.117638983842743
2096,MEA,Plastic Waste,0.00632944469119393
2096,REF,Plastic Waste,0.00967501645088863
2096,CAZ,Plastic Waste,0.0257337324172005
2096,CHA,Plastic Waste,0.0409742115855552
2096,IND,Plastic Waste,0.0133862742699558
2096,JPN,Plastic Waste,0.00118805248962003
2096,USA,Plastic Waste,0.0529846062972336
2097,LAM,Plastic Waste,0.0357143416575803
2097,OAS,Plastic Waste,0.168890568589134
2097,SSA,Plastic Waste,0.0059633314284811
2097,EUR,Plastic Waste,0.521521436280415
2097,NEU,Plastic Waste,0.117638983842743
2097,MEA,Plastic Waste,0.00632944469119393
2097,REF,Plastic Waste,0.00967501645088863
2097,CAZ,Plastic Waste,0.0257337324172005
2097,CHA,Plastic Waste,0.0409742115855552
2097,IND,Plastic Waste,0.0133862742699558
2097,JPN,Plastic Waste,0.00118805248962003
2097,USA,Plastic Waste,0.0529846062972336
2098,LAM,Plastic Waste,0.0357143416575803
2098,OAS,Plastic Waste,0.168890568589134
2098,SSA,Plastic Waste,0.0059633314284811
2098,EUR,Plastic Waste,0.521521436280415
2098,NEU,Plastic Waste,0.117638983842743
2098,MEA,Plastic Waste,0.00632944469119393
2098,REF,Plastic Waste,0.00967501645088863
2098,CAZ,Plastic Waste,0.0257337324172005
2098,CHA,Plastic Waste,0.0409742115855552
2098,IND,Plastic Waste,0.0133862742699558
2098,JPN,Plastic Waste,0.00118805248962003
2098,USA,Plastic Waste,0.0529846062972336
2099,LAM,Plastic Waste,0.0357143416575803
2099,OAS,Plastic Waste,0.168890568589134
2099,SSA,Plastic Waste,0.0059633314284811
2099,EUR,Plastic Waste,0.521521436280415
2099,NEU,Plastic Waste,0.117638983842743
2099,MEA,Plastic Waste,0.00632944469119393
2099,REF,Plastic Waste,0.00967501645088863
2099,CAZ,Plastic Waste,0.0257337324172005
2099,CHA,Plastic Waste,0.0409742115855552
2099,IND,Plastic Waste,0.0133862742699558
2099,JPN,Plastic Waste,0.00118805248962003
2099,USA,Plastic Waste,0.0529846062972336
