Time,Region,value
2021,USA,15.855627
2022,LAM,9.02668899999999
2022,OAS,6.992044
2022,SSA,2.381368
2022,EUR,29.373105
2022,NEU,2.028959
2022,MEA,2.60656
2022,REF,1.522437
2022,CAZ,4.059167
2022,CHA,0.935958
2022,IND,0.624371
2022,JPN,2.300447
2022,USA,18.417463
2023,LAM,9.02668899999999
2023,OAS,6.992044
2023,SSA,2.381368
2023,EUR,29.373105
2023,NEU,2.028959
2023,MEA,2.60656
2023,REF,1.522437
2023,CAZ,4.059167
2023,CHA,0.935958
2023,IND,0.624371
2023,JPN,2.300447
2023,USA,18.417463
2024,LAM,9.02668899999999
2024,OAS,6.992044
2024,SSA,2.381368
2024,EUR,29.373105
2024,NEU,2.028959
2024,MEA,2.60656
2024,REF,1.522437
2024,CAZ,4.059167
2024,CHA,0.935958
2024,IND,0.624371
2024,JPN,2.300447
2024,USA,18.417463
2025,LAM,9.02668899999999
2025,OAS,6.992044
2025,SSA,2.381368
2025,EUR,29.373105
2025,NEU,2.028959
2025,MEA,2.60656
2025,REF,1.522437
2025,CAZ,4.059167
2025,CHA,0.935958
2025,IND,0.624371
2025,JPN,2.300447
2025,USA,18.417463
2026,LAM,9.02668899999999
2026,OAS,6.992044
2026,SSA,2.381368
2026,EUR,29.373105
2026,NEU,2.028959
2026,MEA,2.60656
2026,REF,1.522437
2026,CAZ,4.059167
2026,CHA,0.935958
2026,IND,0.624371
2026,JPN,2.300447
2026,USA,18.417463
2027,LAM,9.02668899999999
2027,OAS,6.992044
2027,SSA,2.381368
2027,EUR,29.373105
2027,NEU,2.028959
2027,MEA,2.60656
2027,REF,1.522437
2027,CAZ,4.059167
2027,CHA,0.935958
2027,IND,0.624371
2027,JPN,2.300447
2027,USA,18.417463
2028,LAM,9.02668899999999
2028,OAS,6.992044
2028,SSA,2.381368
2028,EUR,29.373105
2028,NEU,2.028959
2028,MEA,2.60656
2028,REF,1.522437
2028,CAZ,4.059167
2028,CHA,0.935958
2028,IND,0.624371
2028,JPN,2.300447
2028,USA,18.417463
2029,LAM,9.02668899999999
2029,OAS,6.992044
2029,SSA,2.381368
2029,EUR,29.373105
2029,NEU,2.028959
2029,MEA,2.60656
2029,REF,1.522437
2029,CAZ,4.059167
2029,CHA,0.935958
2029,IND,0.624371
2029,JPN,2.300447
2029,USA,18.417463
2030,LAM,9.02668899999999
2030,OAS,6.992044
2030,SSA,2.381368
2030,EUR,29.373105
2030,NEU,2.028959
2030,MEA,2.60656
2030,REF,1.522437
2030,CAZ,4.059167
2030,CHA,0.935958
2030,IND,0.624371
2030,JPN,2.300447
2030,USA,18.417463
2031,LAM,9.02668899999999
2031,OAS,6.992044
2031,SSA,2.381368
2031,EUR,29.373105
2031,NEU,2.028959
2031,MEA,2.60656
2031,REF,1.522437
2031,CAZ,4.059167
2031,CHA,0.935958
2031,IND,0.624371
2031,JPN,2.300447
2031,USA,18.417463
2032,LAM,9.02668899999999
2032,OAS,6.992044
2032,SSA,2.381368
2032,EUR,29.373105
2032,NEU,2.028959
2032,MEA,2.60656
2032,REF,1.522437
2032,CAZ,4.059167
2032,CHA,0.935958
2032,IND,0.624371
2032,JPN,2.300447
2032,USA,18.417463
2033,LAM,9.02668899999999
2033,OAS,6.992044
2033,SSA,2.381368
2033,EUR,29.373105
2033,NEU,2.028959
2033,MEA,2.60656
2033,REF,1.522437
2033,CAZ,4.059167
2033,CHA,0.935958
2033,IND,0.624371
2033,JPN,2.300447
2033,USA,18.417463
2034,LAM,9.02668899999999
2034,OAS,6.992044
2034,SSA,2.381368
2034,EUR,29.373105
2034,NEU,2.028959
2034,MEA,2.60656
2034,REF,1.522437
2034,CAZ,4.059167
2034,CHA,0.935958
2034,IND,0.624371
2034,JPN,2.300447
2034,USA,18.417463
2035,LAM,9.02668899999999
2035,OAS,6.992044
2035,SSA,2.381368
2035,EUR,29.373105
2035,NEU,2.028959
2035,MEA,2.60656
2035,REF,1.522437
2035,CAZ,4.059167
2035,CHA,0.935958
2035,IND,0.624371
2035,JPN,2.300447
2035,USA,18.417463
2036,LAM,9.02668899999999
2036,OAS,6.992044
2036,SSA,2.381368
2036,EUR,29.373105
2036,NEU,2.028959
2036,MEA,2.60656
2036,REF,1.522437
2036,CAZ,4.059167
2036,CHA,0.935958
2036,IND,0.624371
2036,JPN,2.300447
2036,USA,18.417463
2037,LAM,9.02668899999999
2037,OAS,6.992044
2037,SSA,2.381368
2037,EUR,29.373105
2037,NEU,2.028959
2037,MEA,2.60656
2037,REF,1.522437
2037,CAZ,4.059167
2037,CHA,0.935958
2037,IND,0.624371
2037,JPN,2.300447
2037,USA,18.417463
2038,LAM,9.02668899999999
2038,OAS,6.992044
2038,SSA,2.381368
2038,EUR,29.373105
2038,NEU,2.028959
2038,MEA,2.60656
2038,REF,1.522437
2038,CAZ,4.059167
2038,CHA,0.935958
2038,IND,0.624371
2038,JPN,2.300447
2038,USA,18.417463
2039,LAM,9.02668899999999
2039,OAS,6.992044
2039,SSA,2.381368
2039,EUR,29.373105
2039,NEU,2.028959
2039,MEA,2.60656
2039,REF,1.522437
2039,CAZ,4.059167
2039,CHA,0.935958
2039,IND,0.624371
2039,JPN,2.300447
2039,USA,18.417463
2040,LAM,9.02668899999999
2040,OAS,6.992044
2040,SSA,2.381368
2040,EUR,29.373105
2040,NEU,2.028959
2040,MEA,2.60656
2040,REF,1.522437
2040,CAZ,4.059167
2040,CHA,0.935958
2040,IND,0.624371
2040,JPN,2.300447
2040,USA,18.417463
2041,LAM,9.02668899999999
2041,OAS,6.992044
2041,SSA,2.381368
2041,EUR,29.373105
2041,NEU,2.028959
2041,MEA,2.60656
2041,REF,1.522437
2041,CAZ,4.059167
2041,CHA,0.935958
2041,IND,0.624371
2041,JPN,2.300447
2041,USA,18.417463
2042,LAM,9.02668899999999
2042,OAS,6.992044
2042,SSA,2.381368
2042,EUR,29.373105
2042,NEU,2.028959
2042,MEA,2.60656
2042,REF,1.522437
2042,CAZ,4.059167
2042,CHA,0.935958
2042,IND,0.624371
2042,JPN,2.300447
2042,USA,18.417463
2043,LAM,9.02668899999999
2043,OAS,6.992044
2043,SSA,2.381368
2043,EUR,29.373105
2043,NEU,2.028959
2043,MEA,2.60656
2043,REF,1.522437
2043,CAZ,4.059167
2043,CHA,0.935958
2043,IND,0.624371
2043,JPN,2.300447
2043,USA,18.417463
2044,LAM,9.02668899999999
2044,OAS,6.992044
2044,SSA,2.381368
2044,EUR,29.373105
2044,NEU,2.028959
2044,MEA,2.60656
2044,REF,1.522437
2044,CAZ,4.059167
2044,CHA,0.935958
2044,IND,0.624371
2044,JPN,2.300447
2044,USA,18.417463
2045,LAM,9.02668899999999
2045,OAS,6.992044
2045,SSA,2.381368
2045,EUR,29.373105
2045,NEU,2.028959
2045,MEA,2.60656
2045,REF,1.522437
2045,CAZ,4.059167
2045,CHA,0.935958
2045,IND,0.624371
2045,JPN,2.300447
2045,USA,18.417463
2046,LAM,9.02668899999999
2046,OAS,6.992044
2046,SSA,2.381368
2046,EUR,29.373105
2046,NEU,2.028959
2046,MEA,2.60656
2046,REF,1.522437
2046,CAZ,4.059167
2046,CHA,0.935958
2046,IND,0.624371
2046,JPN,2.300447
2046,USA,18.417463
2047,LAM,9.02668899999999
2047,OAS,6.992044
2047,SSA,2.381368
2047,EUR,29.373105
2047,NEU,2.028959
2047,MEA,2.60656
